INCIDENT_CAUSE,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV,START_DATE,EXPIRY_DATE,MODEL_YEAR,MAKE,MODEL,PLATE,COLOR,INITIAL_ODOMETER,LOW_MILEAGE_USE,FIRST_NAME,LAST_NAME,GENDER,BIRTHDATE,SSN,DRIVERS_LICENSE_EXPIRY,DRIVERS_LICENSE_STATE,DATE_AT_CURRENT_ADDRESS,CONTACT_NUMBER,EMAIL,COMMUTE_DISCOUNT
3,1,364482.8,2017-03-28,2017-03-28,1,1,41.88411405,-87.61476242,30080.0,1,10/4/16,10/4/17,2002,Chevrolet,Camaro,MDQP294,Black,357480,0,Agustin,Henn,M,5/17/87,592-41-2593,8/31/21,IL,8/7/05,750-751-0640 ,ahenn@life.com,1
4,3,69086.7,2017-09-07,2017-09-13,1,1,41.97240949,-87.75397937,2460.0,0,2/19/16,2/18/17,2014,Mercedes,E class,URMF865,White,59616,0,Bob,Kaplin,M,5/21/42,263-48-9011,9/11/19,IL,10/3/09,735-928-0150 ,bkaplin@ggmail.com,1
5,1,79847.5,2018-01-24,2018-01-25,0,1,41.88993991,-87.6341743,14770.0,1,6/18/17,6/18/18,2014,Ford,Mustang,JCSA132,Silver,75660,0,Taylor,Sporre,F,1/22/39,642-53-1504,8/28/19,IL,4/20/03,241-528-0744 ,tsporre@lightemail.com,0
4,3,113022.1,2018-09-11,2018-09-22,1,1,41.83359679,-87.72413311,1780.0,0,8/15/17,8/15/18,2013,Ford,Fusion,AGFX127,Med Dk Blue,100980,0,Marylou,Pinke,F,3/20/95,667-36-6501,4/30/18,IL,10/1/07,265-216-0666 ,mpinke@life.com,0
4,3,76872.2,2018-06-20,2018-07-04,0,1,41.74429685,-87.58522947,1820.0,0,2/10/17,2/10/18,2015,Chevrolet,Silverado,ISVV607,White,65760,0,Elvia,Taraba,F,11/23/88,368-20-4958,6/18/21,IL,8/5/08,739-861-0293 ,etaraba@zohoo.com,0
3,1,219131.7,2018-11-08,2018-11-12,1,1,41.76400271,-87.71489464,24750.0,1,5/7/17,5/7/18,2007,Nissan,Sentra,XEMT297,Silver,217608,0,Maurine,Watton,F,11/16/98,779-14-1059,11/2/20,IL,11/10/08,826-320-0557 ,mwatton@gmxx.com,0
5,1,232789.0,2017-03-20,2017-04-02,0,1,41.88091068,-87.62550911,23960.0,1,3/13/16,3/13/17,2007,Toyota,Camry,CTEY337,White,230628,0,Janine,Rammacher,F,8/22/99,547-94-4374,4/21/18,IL,9/9/10,624-353-0415 ,jrammacher@husshmail.com,1
2,3,142498.4,2017-04-23,2017-05-02,0,1,41.76866087,-87.58787755,2410.0,0,3/4/16,3/4/17,2011,Acura,RDX,EEXA907,Light Brown,136404,0,Alisha,Amoia,F,1/15/79,095-68-5294,1/14/19,IL,7/26/03,728-596-0336 ,aamoia@lightemail.com,0
3,3,105292.9,2016-05-11,2016-05-25,0,1,41.86259342,-87.68577824,2840.0,0,4/16/15,4/15/16,2011,Chrysler,Pacifica,AFCU408,Black,94980,0,Avery,Griewahn,M,2/15/85,366-53-8977,2/15/21,IL,2/23/16,723-923-0640 ,agriewahn@mailjeep.com,1
1,1,167780.9,2016-12-08,2016-12-20,1,3,41.92365236,-87.63989337,20033.0,1,10/3/15,10/2/16,2009,Toyota,Tacoma,CWSC569,Dark Red,155148,0,Augusta,Loete,F,3/31/96,673-95-6851,7/27/20,IL,2/15/15,738-395-0616 ,aloete@yahoot.com,0
1,1,151474.3,2016-01-21,2016-01-27,1,1,41.88036512,-87.7633382,16760.0,1,2/10/15,2/10/16,2010,Hyundai,Sonata,PPNY636,Med Dk Blue,143856,0,Garfield,Bragger,M,3/4/35,827-03-3069,1/23/19,IL,1/26/10,258-296-0534 ,gbragger@mailjeep.com,0
5,3,246782.0,2016-09-09,2016-09-11,0,1,41.91571189,-87.70218517,1370.0,0,2/12/15,2/12/16,2004,Mercedes,E class,COBC160,Med Dk Blue,238464,0,Marcelo,Boros,M,1/14/80,252-75-3480,11/19/20,IL,7/3/99,748-310-0921 ,mboros@outloop.com,0
5,3,144581.9,2017-03-28,2017-04-10,0,3,41.90044127,-87.68436645,2610.5,0,11/25/16,11/25/17,2003,Nissan,Sentra,HION914,Light Brown,129780,1,Williams,Gjerstad,M,5/3/83,077-70-6043,6/22/20,IL,2/22/14,841-724-0614 ,wgjerstad@gmxx.com,0
4,3,80003.2,2017-02-20,2017-02-27,1,1,41.94522873,-87.81440018,2620.0,0,9/10/16,9/10/17,2013,GMC,Sierra,WEBR927,Dark Red,74256,0,Hipolito,Rivenbark,M,4/27/81,635-06-7832,2/7/20,IL,5/14/15,247-393-0219 ,hrivenbark@freshmaail.com,0
5,1,145010.7,2017-04-12,2017-04-23,1,1,41.83713685,-87.70467361,17664.0,1,5/18/16,5/18/17,2010,Honda,HR-V,RFCW339,Silver,141204,0,Chas,Ricco,M,10/27/92,752-03-2096,11/24/18,IL,4/26/05,335-974-0641 ,cricco@beemail.com,0
5,3,185685.9,2016-03-04,2016-03-14,0,1,41.90953467,-87.74596768,1510.0,0,11/12/15,11/11/16,2008,Kia,Soul,ETZF148,Light Brown,184224,0,Mohammad,Keny,M,1/29/75,571-75-5913,7/9/18,IL,4/12/99,750-595-0861 ,mkeny@freshmaail.com,0
4,1,176372.9,2016-01-23,2016-01-31,1,2,41.76915305,-87.66378819,36010.0,1,1/16/15,1/16/16,2008,Nissan,Sentra,RPMH332,White,171360,0,Meghan,Pontier,F,11/27/49,188-66-9890,12/19/20,IL,6/2/16,329-350-0019 ,mpontier@mmail.com,0
5,3,100102.6,2017-05-22,2017-05-23,0,1,41.73686159,-87.5974451,2250.0,0,2/12/16,2/11/17,2012,Toyota,Tacoma,FIWT734,Silver,97344,0,Connie,Flett,F,5/23/77,777-66-8585,12/4/21,IL,8/6/08,750-224-0117 ,cflett@outloop.com,0
2,3,201913.9,2017-02-07,2017-02-18,1,1,41.69645644,-87.61548066,1530.0,0,1/25/16,1/24/17,2008,Chevrolet,Camaro,TXQQ588,Black,192936,0,Dean,Whisonant,M,9/28/86,598-57-6324,9/3/18,IL,4/15/00,357-751-0179 ,dwhisonant@zohoo.com,0
5,1,77746.1,2018-06-01,2018-06-06,1,1,42.00561454,-87.70917153,26320.0,1,11/10/17,11/10/18,2012,Subaru,Outback,WAQW618,Med Dk Blue,65664,1,Bill,Rafanello,M,10/30/66,022-21-7858,6/30/20,IL,3/15/02,265-229-0250 ,brafanello@outloop.com,0
3,1,140478.8,2017-11-10,2017-11-19,1,1,41.91638706,-87.64104135,33730.0,1,8/11/16,8/11/17,2010,Honda,HR-V,HJCE258,Med. Dark Gray,131952,0,Bennie,Jurkovich,M,1/24/61,284-59-7300,10/11/18,IL,2/27/15,243-256-0953 ,bjurkovich@life.com,0
1,3,80833.4,2016-03-14,2016-03-14,0,1,41.75466012,-87.74138476,2980.0,0,8/19/15,8/18/16,2013,Honda,CR-V,BIQC990,Silver,68724,0,Iris,Loughry,F,1/4/95,064-43-7364,4/1/19,IL,5/9/13,723-943-0245 ,iloughry@life.com,0
4,1,156166.4,2016-07-07,2016-07-07,1,1,41.90061438,-87.6373528,17050.0,1,9/21/15,9/20/16,2009,Toyota,Tacoma,BXNA786,Silver,148428,0,Tanisha,Stowell,F,8/24/64,543-15-7537,3/1/20,IL,1/8/11,827-534-0375 ,tstowell@husshmail.com,0
5,1,230213.9,2016-03-12,2016-03-21,0,3,41.7359383,-87.62977539,37290.0,1,8/24/15,8/23/16,2006,Ford,Explorer,KFHH616,White,223080,0,Mark,Lechleiter,M,10/7/38,621-19-2210,2/14/20,IL,1/3/99,258-849-0792 ,mlechleiter@ggmail.com,0
2,3,59188.4,2016-06-19,2016-06-23,0,1,41.81754255,-87.69027516,2780.0,0,7/8/15,7/7/16,2014,GMC,Yukon,ZTZZ798,White,46152,0,Lilian,Searer,F,10/15/44,169-31-5056,9/29/18,IL,3/20/15,230-364-0788 ,lsearer@mailjeep.com,0
2,3,63779.0,2017-06-15,2017-06-21,0,3,41.98552593,-87.66137411,2890.0,0,1/3/16,1/2/17,2014,Toyota,Corolla,DCAT821,Black,61008,0,Avis,Vandervelde,F,8/8/62,553-89-8823,4/5/18,IL,11/15/08,750-505-0244 ,avandervelde@freshmaail.com,0
3,3,229155.5,2018-08-19,2018-08-24,0,1,41.88327121,-87.64507535,1590.0,0,2/11/17,2/11/18,2006,Nissan,Pathfinder,LBYE231,Silver,220464,0,Vernon,Szot,M,1/8/77,419-02-8785,11/17/21,IL,5/25/99,729-428-0422 ,vszot@outloop.com,0
1,3,71230.1,2017-10-29,2017-11-06,0,1,41.77804765,-87.61571724,1860.0,0,10/6/16,10/6/17,2014,Ford,Edge,ODCI160,Silver,61200,0,Lou,Magnum,F,2/17/82,688-25-0994,7/13/19,IL,7/20/09,237-718-0268 ,lmagnum@zohoo.com,1
2,3,261551.4,2018-01-10,2018-01-18,0,1,41.77029026,-87.72240132,2702.5,0,4/7/17,4/7/18,2007,Kia,Optima,SZCA930,Silver,260916,0,Lea,Coimbra,F,4/9/74,153-86-9688,3/30/19,IL,7/18/13,221-721-0420 ,lcoimbra@mooosend.com,0
2,3,257197.1,2017-02-02,2017-02-11,0,1,41.69494895,-87.64231341,1850.0,0,7/16/16,7/16/17,2006,Toyota,Rav-4,QEPI629,Silver,255036,0,Kellie,Kuhn,F,10/18/81,577-45-3350,6/27/19,IL,6/22/04,728-349-0386 ,kkuhn@mailjeep.com,0
2,3,104793.7,2018-07-07,2018-07-21,0,1,41.71423312,-87.64285698,2420.0,0,10/25/17,10/25/18,2013,Ford,Explorer,IWMU828,Med Dk Blue,99120,0,Marlon,Chakravarty,M,4/20/38,893-48-7223,1/30/19,IL,8/10/01,241-689-0931 ,mchakravarty@inboux.com,0
5,3,320678.5,2018-03-07,2018-03-11,0,1,41.97127601,-87.68914308,2430.0,0,10/18/17,10/18/18,2004,Honda,Pilot,TVWK587,White,309120,0,Ronny,Penttila,M,3/24/41,664-01-8720,11/18/20,IL,7/12/14,735-652-0832 ,rpenttila@freshmaail.com,0
2,3,90598.9,2016-12-03,2016-12-12,1,1,41.89451634,-87.71887163,14360.0,0,6/15/15,6/14/16,2012,GMC,Sierra,WJXF512,Med Red,86544,0,Callie,Marteny,F,9/10/38,215-16-5467,10/10/20,IL,9/16/16,745-950-0888 ,cmarteny@fasstmail.com,0
5,3,214386.8,2016-02-21,2016-02-25,0,1,41.75331874,-87.73006973,1080.0,0,10/24/15,10/23/16,2006,Ford,Escape,OPQU479,Med. Dark Gray,208200,0,Sonny,Lanc,M,9/29/79,363-48-3976,4/1/21,IL,11/12/13,750-698-0657 ,slanc@mmail.com,0
4,3,51278.6,2018-11-27,2018-12-08,1,1,41.9062753,-87.75820516,2170.0,0,2/1/17,2/1/18,2014,Honda,HR-V,ZQEA367,Black,40128,1,Phil,Mulherin,M,7/22/54,411-49-1670,7/15/19,IL,2/10/01,723-817-0886 ,pmulherin@mooosend.com,0
2,3,47082.7,2016-05-28,2016-06-06,0,1,41.87384723,-87.68608757,2290.0,0,7/22/15,7/21/16,2014,Chevrolet,Silverado,VLZO958,Silver,41928,0,Lyndon,Jammal,M,3/11/57,692-70-1977,3/3/21,IL,5/19/15,735-839-0872 ,ljammal@inboux.com,0
3,3,46993.7,2018-08-18,2018-08-25,1,1,41.87457106,-87.63501396,15440.0,0,5/26/17,5/26/18,2016,Toyota,Camry,XPWT874,Silver,41988,0,Dillon,Koluch,M,10/22/68,465-69-0200,1/9/21,IL,8/27/16,653-360-0349 ,dkoluch@mmail.com,1
1,1,49307.9,2018-09-14,2018-09-21,1,1,41.97985841,-87.65522996,21160.0,1,5/2/17,5/2/18,2016,Honda,CR-V,BPFB018,Med. Dark Gray,38832,0,Dwight,Maynard,M,12/28/83,536-02-7725,1/25/20,IL,2/22/16,735-710-0308 ,dmaynard@mooosend.com,0
5,3,257546.5,2018-10-06,2018-10-10,0,1,41.87677249,-87.64778829,2320.0,0,1/16/17,1/16/18,2005,Ford,Transit,FEBX928,Silver,256776,0,Vincent,Weinzetl,M,6/7/01,099-50-7517,9/25/20,IL,9/25/15,247-294-0120 ,vweinzetl@life.com,0
5,1,140259.4,2016-02-08,2016-02-21,0,1,41.85584468,-87.68341968,29083.5,1,3/18/15,3/17/16,2010,Hyundai,Sonata,NNGN991,Silver,131472,0,Cheri,Americanhorse,F,8/27/88,030-96-2627,4/14/19,IL,5/18/04,836-341-0614 ,camericanhorse@mmail.com,0
4,3,359871.4,2016-10-19,2016-10-27,0,3,41.70629866,-87.68846006,3105.0,0,4/5/15,4/4/16,1999,Nissan,Versa,JOAM111,Silver,348228,0,Brock,Helgerson,M,4/14/75,035-88-7137,5/8/21,IL,6/13/02,842-516-0811 ,bhelgerson@freshmaail.com,0
3,1,185755.0,2017-03-01,2017-03-13,0,4,41.75341322,-87.69781793,17590.0,1,6/18/16,6/18/17,2009,Ford,F-150,SZOK208,Silver,176472,0,Jasper,Caron,M,5/26/91,841-30-6934,12/30/19,IL,7/10/16,837-712-0002 ,jcaron@mmail.com,0
1,3,66630.4,2017-12-08,2017-12-20,0,1,41.83436696,-87.64147035,1750.0,0,9/21/16,9/21/17,2014,Ford,Focus,KTVI662,Black,64416,0,Clarence,Mozingo,M,12/15/43,036-14-8090,12/18/20,IL,6/11/03,235-703-0534 ,cmozingo@lightemail.com,0
1,3,125245.2,2017-08-15,2017-08-15,0,1,41.91010241,-87.71682443,2450.0,0,6/9/16,6/9/17,2011,Ford,Escape,DAEQ622,White,118008,0,Desmond,Lightell,M,3/19/91,263-03-8673,7/25/21,IL,2/13/09,348-964-0529 ,dlightell@inboux.com,0
3,3,294708.0,2018-05-21,2018-05-22,0,1,41.77126708,-87.7224264,1450.0,0,4/4/17,4/4/18,2005,Toyota,Tacoma,SXEH159,Silver,285732,0,Garland,Janin,M,9/6/70,536-65-6512,7/16/21,IL,2/20/06,232-657-0841 ,gjanin@freshmaail.com,0
3,1,31587.5,2016-03-01,2016-03-09,1,1,42.00439025,-87.66301635,34950.0,1,11/18/15,11/17/16,2014,Chevrolet,Malibu,GPGP179,White,20052,1,Lucio,Stranathan,M,4/6/35,847-32-1420,4/5/18,IL,8/18/02,230-481-0031 ,lstranathan@inboux.com,1
3,3,183006.5,2018-03-26,2018-04-09,0,5,41.86240243,-87.66641897,1780.0,0,3/19/17,3/19/18,2009,Toyota,Tundra,XISK380,Med Dk Blue,169668,0,Phillis,Thoroman,F,1/28/72,457-88-0518,7/10/19,IL,3/13/15,241-308-0228 ,pthoroman@freshmaail.com,1
5,1,141307.8,2016-05-14,2016-05-16,1,1,41.96893861,-87.74793505,25160.0,1,10/4/15,10/3/16,2010,Jeep,Wrangler,TCML860,Med Dk Blue,137664,0,Barbra,Kesse,F,11/22/57,175-05-7583,8/20/19,IL,4/18/15,235-582-0891 ,bkesse@fasstmail.com,0
5,1,127433.6,2018-07-14,2018-07-21,0,1,41.80747002,-87.61668477,42124.5,1,4/25/17,4/25/18,2006,Cadillac,XT5,KPVR160,Black,126576,1,Malik,Helwig,M,5/16/66,524-28-2213,9/19/20,IL,1/27/02,335-850-0464 ,mhelwig@mooosend.com,0
1,1,301827.8,2017-06-12,2017-06-16,0,1,41.88023932,-87.75692869,37400.0,1,5/24/16,5/24/17,2004,Audi,Q5,OHUW288,Med Red,290568,0,Katrina,Dibb,F,9/23/67,861-10-5943,6/29/21,IL,2/5/09,723-887-0977 ,kdibb@mailjeep.com,0
4,3,97080.8,2018-06-04,2018-06-13,0,4,41.79346382,-87.58017457,1759.5,0,5/11/17,5/11/18,2009,Ford,Escape,KJIR294,Med Dk Blue,94092,1,Newton,Minsker,M,3/15/38,078-27-7547,2/16/20,IL,7/18/03,723-560-0856 ,nminsker@lightemail.com,0
3,1,46759.4,2017-07-19,2017-07-25,1,1,41.91692195,-87.73749169,34530.0,1,3/25/16,3/25/17,2015,Mercedes,E class,FOKJ436,Black,43044,0,Miguel,Garbe,M,1/31/43,806-99-6875,9/27/21,IL,4/7/00,745-488-0368 ,mgarbe@mailjeep.com,0
2,3,321269.9,2017-05-27,2017-06-06,0,1,41.67743887,-87.66123603,1860.0,0,9/5/16,9/5/17,2004,GMC,Acadia,VFAV243,Med Dark Green,307452,0,Noe,Gorgan,M,11/22/90,267-74-4537,1/18/19,IL,7/20/03,837-736-0576 ,ngorgan@gmxx.com,0
3,3,68089.2,2016-03-18,2016-03-27,1,1,41.7505461,-87.67329258,1748.0,0,6/10/15,6/9/16,2013,Chevrolet,Traverse,AXDY737,Silver,63900,0,Eugenia,Aleo,F,9/5/75,595-43-7859,9/10/21,IL,8/26/17,221-994-0477 ,ealeo@life.com,1
4,3,157437.3,2018-07-03,2018-07-17,1,1,41.78534019,-87.70317432,2150.0,0,1/23/17,1/23/18,2011,Dodge,Challenger,XSNS634,Dark Red,155280,0,Beverly,Cadillo,F,11/26/45,547-34-7752,12/26/18,IL,6/25/03,723-344-0379 ,bcadillo@fasstmail.com,0
3,3,102688.3,2017-04-02,2017-04-13,1,3,41.84111499,-87.68513204,1300.0,0,6/16/16,6/16/17,2012,Nissan,Sentra,PNJH491,Med Red,98040,0,Chantel,Melancon,F,9/21/35,119-33-7065,12/16/18,IL,7/20/01,235-973-0294 ,cmelancon@gmxx.com,0
3,3,75841.1,2018-05-14,2018-05-27,1,1,41.99772713,-87.69638984,2886.5,0,8/9/17,8/9/18,2012,Jeep,Grand Cherokee,SGRJ461,Dark Red,64872,1,Marla,Sus,F,8/10/90,699-53-6548,7/19/21,IL,9/20/03,230-684-0204 ,msus@yahoot.com,1
3,1,240252.6,2017-09-21,2017-09-26,1,1,42.02169141,-87.67448165,37170.0,1,7/22/16,7/22/17,2006,Ford,F-150,LJPF400,Med Dk Blue,231012,0,Wilma,Klemencic,F,1/15/77,726-17-3875,12/29/20,IL,7/5/07,232-855-0495 ,wklemencic@fasstmail.com,0
1,3,270617.8,2016-05-16,2016-05-20,0,1,41.88563256,-87.62637276,2012.5,0,10/7/15,10/6/16,2005,Kia,Optima,KWDL950,Silver,263208,0,Tyrone,Casias,M,10/24/72,284-63-6287,8/12/18,IL,2/5/00,329-772-0029 ,tcasias@mailjeep.com,0
3,1,247487.7,2016-01-22,2016-01-23,0,1,41.70773676,-87.59428861,30340.0,1,3/8/15,3/7/16,2006,Dodge,Charger,AUDA002,Silver,233040,0,Lucio,Raposo,M,1/17/47,775-14-0411,5/19/18,IL,3/2/15,238-922-0114 ,lraposo@inboux.com,0
5,3,134162.4,2016-05-29,2016-06-01,0,1,41.91950909,-87.74604006,17070.0,0,1/2/15,1/2/16,2004,Hyundai,Santa Fe,JLQX122,White,124488,1,Kara,Savoca,F,1/21/61,061-04-0496,11/6/20,IL,6/27/08,824-704-0905 ,ksavoca@gmxx.com,0
3,1,273888.2,2018-04-10,2018-04-19,0,4,41.74376136,-87.61110685,3093.5,1,9/23/17,9/23/18,2004,Jeep,Cherokee,GRJT844,Med. Dark Gray,270672,0,Chase,Steinitz,M,7/4/46,440-50-3673,3/24/19,IL,1/3/08,746-474-0504 ,csteinitz@life.com,0
3,3,372991.7,2018-10-24,2018-11-03,1,2,41.89927701,-87.70261578,1630.0,0,6/16/17,6/16/18,2001,Chevrolet,Equinox,SFTU329,Black,370164,0,Katelyn,Zalas,F,12/17/95,237-88-7980,5/27/21,IL,6/12/02,728-493-0797 ,kzalas@beemail.com,0
3,3,101935.6,2016-12-13,2016-12-21,0,1,41.89093109,-87.67703497,2060.0,0,6/25/15,6/24/16,2007,Nissan,Sentra,KNNB862,Med Dk Blue,99576,1,Felicia,Duppins,F,12/24/61,503-66-5506,7/22/21,IL,6/13/05,741-677-0751 ,fduppins@mooosend.com,0
3,3,191073.0,2017-07-03,2017-07-06,0,1,41.75046031,-87.71180293,1640.0,0,7/16/16,7/16/17,2009,Ford,Explorer,UXXS302,Silver,177528,0,Ferdinand,Stegmiller,M,1/8/86,414-14-3346,1/11/20,IL,11/19/05,728-262-0218 ,fstegmiller@life.com,0
4,3,229887.0,2018-11-13,2018-11-25,1,5,41.95358351,-87.74312523,1330.0,0,3/23/17,3/23/18,2006,Chevrolet,Traverse,VYEN642,Med Dk Blue,222624,0,Abe,Bearinger,M,3/30/82,368-97-3946,11/19/18,IL,6/19/14,362-807-0056 ,abearinger@mailjeep.com,0
3,3,183135.2,2016-03-24,2016-04-05,0,2,41.93031835,-87.66605647,1520.0,0,6/8/15,6/7/16,2008,Hyundai,Elantra,PZUG533,Light Brown,179904,0,Tracy,Mcaroy,F,9/12/48,016-84-4407,2/14/21,IL,11/25/16,335-385-0577 ,tmcaroy@zohoo.com,0
2,1,221868.6,2017-03-06,2017-03-19,1,2,41.84330771,-87.68550216,20080.0,1,8/19/16,8/19/17,2007,Subaru,Impreza,AOPQ223,Med Dk Blue,210744,0,Cecilia,Carlquist,F,11/15/82,821-36-5835,3/3/19,IL,1/9/17,221-332-0546 ,ccarlquist@mooosend.com,0
5,3,111835.4,2017-11-29,2017-12-08,1,1,41.75118129,-87.60482882,3093.5,0,4/14/16,4/14/17,2012,Chevrolet,Silverado,EJDD768,Black,98460,0,Adelina,Pias,F,1/6/61,451-28-7417,7/22/19,IL,11/26/99,335-908-0280 ,apias@inboux.com,0
4,3,302548.5,2018-01-08,2018-01-14,0,1,41.94525519,-87.66896382,2010.0,0,1/15/17,1/15/18,2004,Nissan,Rogue,UCMN529,Silver,294456,0,Dale,Rahimian,F,2/6/98,555-56-8737,12/30/20,IL,9/3/11,746-951-0583 ,drahimian@gmxx.com,0
1,3,285859.5,2017-02-27,2017-03-04,0,1,41.93166402,-87.72808651,3323.5,0,2/9/16,2/8/17,2003,Dodge,Ram,UFCJ240,Black,278208,0,Dewayne,Guglielmo,M,11/26/54,776-24-9050,4/10/21,IL,1/7/08,736-682-0642 ,dguglielmo@mailjeep.com,0
3,3,250772.2,2017-08-25,2017-08-28,0,3,41.89969856,-87.74606148,2200.0,0,8/10/16,8/10/17,2004,GMC,Sierra,TBWP614,White,245556,0,Jeffrey,Mcquillen,M,3/29/45,394-11-0806,1/12/21,IL,2/5/15,746-873-0983 ,jmcquillen@inboux.com,0
4,3,164574.7,2017-06-29,2017-07-08,0,1,41.92352953,-87.68420184,2852.0,0,3/23/16,3/23/17,2010,Toyota,Camry,ZBRH665,Med Dk Blue,153132,0,Leon,Browell,M,4/30/88,563-45-1203,11/17/18,IL,11/15/10,243-561-0348 ,lbrowell@life.com,0
2,3,210076.7,2017-03-14,2017-03-22,0,1,41.99200455,-87.75508595,1265.0,0,4/5/16,4/5/17,2008,Honda,Civic,GVUO517,Med. Dark Gray,197748,0,Kristen,Kilbride,F,9/4/52,445-07-1114,12/17/20,IL,5/7/14,357-461-0552 ,kkilbride@fasstmail.com,0
5,1,150642.2,2016-01-22,2016-01-31,1,1,41.8784407,-87.6173488,29830.0,1,7/3/15,7/2/16,2009,Jeep,Compass,TWYU063,Gold,147084,0,Summer,Ryskamp,F,3/3/93,311-24-3161,1/7/20,IL,10/19/07,736-228-0385 ,sryskamp@yahoot.com,0
4,3,202050.2,2016-03-08,2016-03-14,1,1,41.95050216,-87.71428334,1380.0,0,9/7/15,9/6/16,2006,Toyota,Camry,BCTB288,Silver,200880,0,Avis,Tarara,F,3/11/74,154-93-4909,3/6/21,IL,5/8/06,745-494-0229 ,atarara@outloop.com,0
5,3,185134.9,2016-10-31,2016-11-05,0,2,41.67463136,-87.62241,2740.0,0,1/27/15,1/27/16,2007,Hyundai,Elantra,JOGI509,Med Dk Blue,180684,0,Damian,Mahiai,M,3/8/85,015-61-1562,5/16/21,IL,5/7/02,342-751-0478 ,dmahiai@gmxx.com,1
1,1,312527.4,2018-05-18,2018-05-18,0,3,41.69111325,-87.70095361,29220.0,1,3/5/17,3/5/18,2004,Chrysler,300,KZER138,Med Red,308916,0,Hubert,Datka,M,3/29/73,606-37-3176,2/23/19,IL,1/10/02,748-719-0112 ,hdatka@fasstmail.com,0
1,1,68190.2,2016-10-18,2016-10-24,1,1,41.92411902,-87.74703214,30420.0,1,4/9/15,4/8/16,2013,Honda,CR-V,CWVL186,Med Red,61596,0,Terence,Demunck,M,10/20/36,705-59-9441,2/21/18,IL,4/8/08,259-305-0609 ,tdemunck@fasstmail.com,0
3,1,69007.7,2016-11-12,2016-11-15,1,1,41.89259323,-87.62433405,20360.0,1,8/16/15,8/15/16,2013,Nissan,Rogue,OHUA301,Black,65088,0,Gil,Posos,M,12/4/66,233-88-4433,8/9/19,IL,9/13/14,237-963-0083 ,gposos@mmail.com,1
5,3,193299.8,2017-02-04,2017-02-07,0,1,41.88197522,-87.62609645,2219.5,0,4/1/16,4/1/17,2007,Honda,Fit,DFRZ279,Black,192300,0,Harriet,Lewer,F,3/2/52,288-29-6994,2/16/18,IL,4/3/06,723-675-0728 ,hlewer@zohoo.com,0
1,1,383898.7,2016-03-29,2016-04-06,0,1,41.710281,-87.6729626,29010.0,1,1/19/15,1/19/16,2000,Toyota,4Runner,HGKM571,Silver,374592,0,Benton,Raigosa,M,4/18/36,462-36-1735,3/10/21,IL,7/12/17,359-826-0186 ,braigosa@husshmail.com,0
3,1,241882.5,2017-03-18,2017-03-30,1,1,41.7748756,-87.72647101,32630.0,1,3/9/16,3/9/17,2006,GMC,Acadia,QMFW580,Silver,232992,0,Sammie,Lechleitner,M,12/24/61,433-05-8690,11/3/18,IL,6/14/03,259-227-0866 ,slechleitner@freshmaail.com,0
2,2,233122.6,2018-12-28,2019-01-09,0,1,41.77076231,-87.64461748,1670.0,0,2/25/17,2/25/18,2007,Ford,F-150,NSDT242,Silver,225036,0,Katherine,Jackling,F,11/11/91,718-39-4852,10/16/18,IL,4/9/00,324-496-0275 ,kjackling@yahoot.com,0
1,1,132434.9,2017-09-01,2017-09-10,1,1,41.87412181,-87.73512379,20458.5,1,8/18/16,8/18/17,2010,Honda,CR-V,ITRC241,Silver,129108,0,Bradford,Todesco,M,2/3/51,385-65-7612,5/4/18,IL,6/8/12,735-434-0784 ,btodesco@mooosend.com,0
3,1,90952.2,2018-03-13,2018-03-14,1,1,41.79711892,-87.70380493,26130.0,1,1/22/17,1/22/18,2010,Dodge,Ram,OQAA287,White,82704,1,Celestine,Busard,F,4/30/48,120-05-5749,9/13/21,IL,6/22/08,237-823-0507 ,cbusard@ggmail.com,0
2,3,199698.4,2018-02-18,2018-02-26,1,4,41.72479898,-87.6629114,1679.0,0,6/20/17,6/20/18,2010,Ford,Explorer,WXAU149,Black,186432,0,Miriam,Dula,F,2/25/81,733-52-9953,12/6/19,IL,3/17/06,723-715-0322 ,mdula@life.com,0
3,3,92774.8,2018-05-25,2018-05-28,0,1,42.01089475,-87.66279999,1240.0,0,11/13/17,11/13/18,2014,Lexus,RX,IOIQ590,Med Red,89832,0,Jasper,Klebba,M,3/31/59,625-73-0647,9/28/19,IL,2/4/01,261-867-0443 ,jklebba@life.com,1
1,1,164476.1,2018-03-20,2018-03-30,0,1,41.72731918,-87.66296806,16910.0,1,10/2/17,10/2/18,2009,Mazda,3,GAUM231,Med Red,163848,0,Everette,Pozzuoli,M,12/18/91,206-76-7143,2/22/21,IL,10/1/04,230-558-0654 ,epozzuoli@mailjeep.com,0
2,3,326539.6,2018-06-28,2018-06-30,0,1,41.97538353,-87.75295892,1680.0,0,1/20/17,1/20/18,2003,Toyota,Tundra,XZQW687,Silver,323460,0,Theron,Cacka,M,4/17/99,417-94-8265,11/6/20,IL,8/8/17,338-319-0600 ,tcacka@zohoo.com,0
